LINESTRING (-76.140758 -4.797533, -76.171941 -4.76883)
LINESTRING (-76.171941 -4.76883, -76.162381 -4.704699)
LINESTRING (-76.162381 -4.704699, -76.204385 -4.674285)
LINESTRING (-76.204385 -4.674285, -76.197008 -4.624334)
LINESTRING (-76.197008 -4.624334, -76.263242 -4.528945)
LINESTRING (-76.263242 -4.528945, -76.322537 -4.470796)
LINESTRING (-76.322537 -4.470796, -76.337913 -4.418653)
LINESTRING (-76.337913 -4.418653, -76.309013 -4.393277)
LINESTRING (-76.309013 -4.393277, -76.319953 -4.358414)
LINESTRING (-76.319953 -4.358414, -76.227213 -4.245291)
LINESTRING (-76.227213 -4.245291, -76.236508 -4.187121)
LINESTRING (-76.236508 -4.187121, -76.330467 -4.114486)
LINESTRING (-76.330467 -4.114486, -76.349473 -4.044148)
LINESTRING (-76.349473 -4.044148, -76.390732 -4.002262)
LINESTRING (-76.390732 -4.002262, -76.41499 -3.957014)
LINESTRING (-76.41499 -3.957014, -76.414004 -3.864358)
LINESTRING (-76.414004 -3.864358, -76.375977 -3.801311)
LINESTRING (-76.375977 -3.801311, -76.33251 -3.762375)
LINESTRING (-76.33251 -3.762375, -76.32776 -3.699385)
LINESTRING (-76.32776 -3.699385, -76.289702 -3.691223)
LINESTRING (-80.305 -3.772566, -80.255806 -3.832765)
LINESTRING (-80.255806 -3.832765, -80.243586 -3.897535)
LINESTRING (-80.243586 -3.897535, -80.180738 -3.925826)
LINESTRING (-80.180738 -3.925826, -80.240209 -3.95623)
LINESTRING (-80.240209 -3.95623, -80.26182 -3.99889)
LINESTRING (-80.26182 -3.99889, -80.298076 -4.017258)
LINESTRING (-80.298076 -4.017258, -80.33909 -3.99214)
LINESTRING (-80.33909 -3.99214, -80.398287 -3.980264)
LINESTRING (-80.398287 -3.980264, -80.489965 -3.890311)
LINESTRING (-80.489965 -3.890311, -80.44684 -3.83759)
LINESTRING (-80.44684 -3.83759, -80.449464 -3.678999)
LINESTRING (-80.449464 -3.678999, -80.434912 -3.65817)
LINESTRING (-80.434912 -3.65817, -80.342125 -3.683967)
LINESTRING (-80.342125 -3.683967, -80.305 -3.772566)
LINESTRING (-80.553982 -3.733549, -80.557347 -3.783043)
LINESTRING (-80.557347 -3.783043, -80.590583 -3.828313)
LINESTRING (-80.590583 -3.828313, -80.639473 -3.838009)
LINESTRING (-80.639473 -3.838009, -80.676254 -3.928325)
LINESTRING (-80.676254 -3.928325, -80.708456 -3.949211)
LINESTRING (-80.708456 -3.949211, -80.728773 -4.010931)
LINESTRING (-80.728773 -4.010931, -80.764039 -3.993284)
LINESTRING (-80.764039 -3.993284, -80.802571 -3.949097)
LINESTRING (-80.802571 -3.949097, -80.812603 -3.893284)
LINESTRING (-80.812603 -3.893284, -80.842021 -3.881783)
LINESTRING (-80.842021 -3.881783, -80.794619 -3.760203)
LINESTRING (-80.794619 -3.760203, -80.7536 -3.71817)
LINESTRING (-80.7536 -3.71817, -80.683631 -3.679498)
LINESTRING (-80.683631 -3.679498, -80.635189 -3.667068)
LINESTRING (-80.635189 -3.667068, -80.604733 -3.637196)
LINESTRING (-80.604733 -3.637196, -80.603842 -3.670582)
LINESTRING (-80.603842 -3.670582, -80.553982 -3.733549)
LINESTRING (-80.434912 -3.65817, -80.449464 -3.678999)
LINESTRING (-80.449464 -3.678999, -80.44684 -3.83759)
LINESTRING (-80.44684 -3.83759, -80.489965 -3.890311)
LINESTRING (-80.489965 -3.890311, -80.398287 -3.980264)
LINESTRING (-80.398287 -3.980264, -80.430244 -3.989504)
LINESTRING (-80.430244 -3.989504, -80.479796 -4.05554)
LINESTRING (-80.479796 -4.05554, -80.487332 -4.083129)
LINESTRING (-80.487332 -4.083129, -80.524346 -4.107414)
LINESTRING (-80.524346 -4.107414, -80.56083 -4.174701)
LINESTRING (-80.56083 -4.174701, -80.623221 -4.231779)
LINESTRING (-80.623221 -4.231779, -80.666451 -4.215059)
LINESTRING (-80.666451 -4.215059, -80.583485 -4.138908)
LINESTRING (-80.583485 -4.138908, -80.558656 -4.056615)
LINESTRING (-80.558656 -4.056615, -80.522998 -4.007035)
LINESTRING (-80.522998 -4.007035, -80.533293 -3.930084)
LINESTRING (-80.533293 -3.930084, -80.55057 -3.882619)
LINESTRING (-80.55057 -3.882619, -80.544984 -3.835913)
LINESTRING (-80.544984 -3.835913, -80.590583 -3.828313)
LINESTRING (-80.590583 -3.828313, -80.557347 -3.783043)
LINESTRING (-80.557347 -3.783043, -80.553982 -3.733549)
LINESTRING (-80.553982 -3.733549, -80.526984 -3.675193)
LINESTRING (-80.526984 -3.675193, -80.441658 -3.622918)
LINESTRING (-80.441658 -3.622918, -80.434912 -3.65817)
LINESTRING (-78.362977 -5.576754, -78.431203 -5.669408)
LINESTRING (-78.431203 -5.669408, -78.469591 -5.66744)
LINESTRING (-78.469591 -5.66744, -78.465143 -5.644615)
LINESTRING (-78.465143 -5.644615, -78.490145 -5.602019)
LINESTRING (-78.490145 -5.602019, -78.527324 -5.552208)
LINESTRING (-78.527324 -5.552208, -78.477793 -5.517408)
LINESTRING (-78.477793 -5.517408, -78.465986 -5.541235)
LINESTRING (-78.465986 -5.541235, -78.362977 -5.576754)
LINESTRING (-80.180738 -3.925826, -80.243586 -3.897535)
LINESTRING (-80.243586 -3.897535, -80.255806 -3.832765)
LINESTRING (-80.255806 -3.832765, -80.305 -3.772566)
LINESTRING (-80.305 -3.772566, -80.295834 -3.67384)
LINESTRING (-80.295834 -3.67384, -80.342272 -3.625089)
LINESTRING (-80.342272 -3.625089, -80.342299 -3.623125)
LINESTRING (-80.342299 -3.623125, -80.277937 -3.6369)
LINESTRING (-80.277937 -3.6369, -80.19716 -3.617707)
LINESTRING (-80.19716 -3.617707, -80.198382 -3.687057)
LINESTRING (-80.198382 -3.687057, -80.180809 -3.738582)
LINESTRING (-80.180809 -3.738582, -80.192602 -3.771684)
LINESTRING (-80.192602 -3.771684, -80.160432 -3.802391)
LINESTRING (-80.160432 -3.802391, -80.158555 -3.869818)
LINESTRING (-80.158555 -3.869818, -80.127165 -3.895516)
LINESTRING (-80.127165 -3.895516, -80.180738 -3.925826)
LINESTRING (-80.526984 -3.675193, -80.553982 -3.733549)
LINESTRING (-80.553982 -3.733549, -80.603842 -3.670582)
LINESTRING (-80.603842 -3.670582, -80.604733 -3.637196)
LINESTRING (-80.604733 -3.637196, -80.555482 -3.605693)
LINESTRING (-80.555482 -3.605693, -80.552973 -3.645671)
LINESTRING (-80.552973 -3.645671, -80.526984 -3.675193)
LINESTRING (-73.085262 -3.812602, -73.171531 -3.809473)
LINESTRING (-73.171531 -3.809473, -73.262264 -3.913258)
LINESTRING (-73.262264 -3.913258, -73.282883 -3.993318)
LINESTRING (-73.282883 -3.993318, -73.280305 -4.040266)
LINESTRING (-73.280305 -4.040266, -73.385715 -4.105752)
LINESTRING (-73.385715 -4.105752, -73.380918 -4.039641)
LINESTRING (-73.380918 -4.039641, -73.357981 -3.981833)
LINESTRING (-73.357981 -3.981833, -73.318098 -3.931258)
LINESTRING (-73.318098 -3.931258, -73.317508 -3.867654)
LINESTRING (-73.317508 -3.867654, -73.260109 -3.764943)
LINESTRING (-73.260109 -3.764943, -73.236428 -3.73224)
LINESTRING (-73.236428 -3.73224, -73.204294 -3.643806)
LINESTRING (-73.204294 -3.643806, -73.140113 -3.599445)
LINESTRING (-73.140113 -3.599445, -73.11983 -3.62633)
LINESTRING (-73.11983 -3.62633, -73.055961 -3.668883)
LINESTRING (-73.055961 -3.668883, -73.055524 -3.710698)
LINESTRING (-73.055524 -3.710698, -73.085262 -3.812602)
LINESTRING (-80.342272 -3.625089, -80.295834 -3.67384)
LINESTRING (-80.295834 -3.67384, -80.305 -3.772566)
LINESTRING (-80.305 -3.772566, -80.342125 -3.683967)
LINESTRING (-80.342125 -3.683967, -80.434912 -3.65817)
LINESTRING (-80.434912 -3.65817, -80.441658 -3.622918)
LINESTRING (-80.441658 -3.622918, -80.453947 -3.601029)
LINESTRING (-80.453947 -3.601029, -80.39341 -3.605602)
LINESTRING (-80.39341 -3.605602, -80.342272 -3.625089)
LINESTRING (-75.152721 -3.849396, -75.120282 -3.873753)
LINESTRING (-75.120282 -3.873753, -74.988401 -3.901548)
LINESTRING (-74.988401 -3.901548, -74.943072 -3.938793)
LINESTRING (-74.943072 -3.938793, -74.991814 -4.006871)
LINESTRING (-74.991814 -4.006871, -74.97098 -4.031316)
LINESTRING (-74.97098 -4.031316, -74.956707 -4.109328)
LINESTRING (-74.956707 -4.109328, -74.88216 -4.222379)
LINESTRING (-74.88216 -4.222379, -74.830682 -4.419283)
LINESTRING (-74.830682 -4.419283, -74.828861 -4.46673)
LINESTRING (-74.828861 -4.46673, -74.728125 -4.515664)
LINESTRING (-74.728125 -4.515664, -74.740199 -4.670149)
LINESTRING (-74.740199 -4.670149, -74.759332 -4.697167)
LINESTRING (-74.759332 -4.697167, -74.845915 -4.759279)
LINESTRING (-74.845915 -4.759279, -74.928823 -4.779381)
LINESTRING (-74.928823 -4.779381, -75.001704 -4.83252)
LINESTRING (-75.001704 -4.83252, -75.095635 -4.831127)
LINESTRING (-75.095635 -4.831127, -75.137872 -4.86784)
LINESTRING (-75.137872 -4.86784, -75.2838 -4.871558)
LINESTRING (-75.2838 -4.871558, -75.416609 -4.987201)
LINESTRING (-75.416609 -4.987201, -75.528609 -4.937519)
LINESTRING (-75.528609 -4.937519, -75.664541 -4.933186)
LINESTRING (-75.664541 -4.933186, -75.722334 -4.871655)
LINESTRING (-75.722334 -4.871655, -75.737573 -4.825938)
LINESTRING (-75.737573 -4.825938, -75.743082 -4.734873)
LINESTRING (-75.743082 -4.734873, -75.851393 -4.658877)
LINESTRING (-75.851393 -4.658877, -75.881625 -4.617767)
LINESTRING (-75.881625 -4.617767, -75.890539 -4.55681)
LINESTRING (-75.890539 -4.55681, -75.862618 -4.52023)
LINESTRING (-75.862618 -4.52023, -75.901081 -4.457599)
LINESTRING (-75.901081 -4.457599, -75.955867 -4.425072)
LINESTRING (-75.955867 -4.425072, -75.976306 -4.331657)
LINESTRING (-75.976306 -4.331657, -76.023072 -4.218744)
LINESTRING (-76.023072 -4.218744, -76.058066 -4.156654)
LINESTRING (-76.058066 -4.156654, -76.149757 -4.063204)
LINESTRING (-76.149757 -4.063204, -76.165021 -4.033971)
LINESTRING (-76.165021 -4.033971, -76.172624 -3.955437)
LINESTRING (-76.172624 -3.955437, -76.20315 -3.924627)
LINESTRING (-76.20315 -3.924627, -76.206395 -3.844649)
LINESTRING (-76.206395 -3.844649, -76.247345 -3.785567)
LINESTRING (-76.247345 -3.785567, -76.245286 -3.751057)
LINESTRING (-76.245286 -3.751057, -76.289702 -3.691223)
LINESTRING (-76.289702 -3.691223, -76.284856 -3.666178)
LINESTRING (-76.284856 -3.666178, -76.234082 -3.634832)
LINESTRING (-76.234082 -3.634832, -76.259366 -3.575607)
LINESTRING (-76.259366 -3.575607, -76.20618 -3.528057)
LINESTRING (-76.20618 -3.528057, -76.171207 -3.570154)
LINESTRING (-76.171207 -3.570154, -76.059906 -3.632668)
LINESTRING (-76.059906 -3.632668, -75.997025 -3.635027)
LINESTRING (-75.997025 -3.635027, -75.890201 -3.672016)
LINESTRING (-75.890201 -3.672016, -75.709377 -3.711879)
LINESTRING (-75.709377 -3.711879, -75.645883 -3.734219)
LINESTRING (-75.645883 -3.734219, -75.558209 -3.727197)
LINESTRING (-75.558209 -3.727197, -75.477191 -3.778957)
LINESTRING (-75.477191 -3.778957, -75.380037 -3.778037)
LINESTRING (-75.380037 -3.778037, -75.326332 -3.759244)
LINESTRING (-75.326332 -3.759244, -75.269109 -3.816215)
LINESTRING (-75.269109 -3.816215, -75.19156 -3.852414)
LINESTRING (-75.19156 -3.852414, -75.152721 -3.849396)
LINESTRING (-80.497178 -3.503441, -80.495337 -3.529806)
LINESTRING (-80.495337 -3.529806, -80.453947 -3.601029)
LINESTRING (-80.453947 -3.601029, -80.441658 -3.622918)
LINESTRING (-80.441658 -3.622918, -80.526984 -3.675193)
LINESTRING (-80.526984 -3.675193, -80.552973 -3.645671)
LINESTRING (-80.552973 -3.645671, -80.555482 -3.605693)
LINESTRING (-80.555482 -3.605693, -80.497178 -3.503441)
LINESTRING (-80.249025 -3.529609, -80.210338 -3.558728)
LINESTRING (-80.210338 -3.558728, -80.19716 -3.617707)
LINESTRING (-80.19716 -3.617707, -80.277937 -3.6369)
LINESTRING (-80.277937 -3.6369, -80.342299 -3.623125)
LINESTRING (-80.342299 -3.623125, -80.37883 -3.494611)
LINESTRING (-80.37883 -3.494611, -80.249025 -3.529609)
LINESTRING (-80.37883 -3.494611, -80.342299 -3.623125)
LINESTRING (-80.342299 -3.623125, -80.342272 -3.625089)
LINESTRING (-80.342272 -3.625089, -80.39341 -3.605602)
LINESTRING (-80.39341 -3.605602, -80.453947 -3.601029)
LINESTRING (-80.453947 -3.601029, -80.495337 -3.529806)
LINESTRING (-80.495337 -3.529806, -80.497178 -3.503441)
LINESTRING (-80.497178 -3.503441, -80.433565 -3.48985)
LINESTRING (-80.433565 -3.48985, -80.37883 -3.494611)
LINESTRING (-80.210338 -3.558728, -80.249025 -3.529609)
LINESTRING (-80.249025 -3.529609, -80.282443 -3.465937)
LINESTRING (-80.282443 -3.465937, -80.225463 -3.432938)
LINESTRING (-80.225463 -3.432938, -80.239728 -3.477789)
LINESTRING (-80.239728 -3.477789, -80.206174 -3.534518)
LINESTRING (-80.206174 -3.534518, -80.210338 -3.558728)
LINESTRING (-72.829922 -3.399383, -72.812847 -3.449017)
LINESTRING (-72.812847 -3.449017, -72.735713 -3.482423)
LINESTRING (-72.735713 -3.482423, -72.71666 -3.50549)
LINESTRING (-72.71666 -3.50549, -72.76849 -3.55545)
LINESTRING (-72.76849 -3.55545, -72.76408 -3.647521)
LINESTRING (-72.76408 -3.647521, -72.702437 -3.665215)
LINESTRING (-72.702437 -3.665215, -72.70343 -3.709043)
LINESTRING (-72.70343 -3.709043, -72.643668 -3.739076)
LINESTRING (-72.643668 -3.739076, -72.656254 -3.784322)
LINESTRING (-72.656254 -3.784322, -72.630391 -3.832568)
LINESTRING (-72.630391 -3.832568, -72.69717 -3.883512)
LINESTRING (-72.69717 -3.883512, -72.715103 -3.927424)
LINESTRING (-72.715103 -3.927424, -72.708971 -3.989631)
LINESTRING (-72.708971 -3.989631, -72.65507 -4.000752)
LINESTRING (-72.65507 -4.000752, -72.650215 -4.05324)
LINESTRING (-72.650215 -4.05324, -72.696676 -4.128389)
LINESTRING (-72.696676 -4.128389, -72.660001 -4.190725)
LINESTRING (-72.660001 -4.190725, -72.648708 -4.27715)
LINESTRING (-72.648708 -4.27715, -72.628561 -4.303654)
LINESTRING (-72.628561 -4.303654, -72.602939 -4.355233)
LINESTRING (-72.602939 -4.355233, -72.635096 -4.399131)
LINESTRING (-72.635096 -4.399131, -72.756562 -4.382719)
LINESTRING (-72.756562 -4.382719, -72.74684 -4.256951)
LINESTRING (-72.74684 -4.256951, -72.781369 -4.234977)
LINESTRING (-72.781369 -4.234977, -72.85515 -4.114197)
LINESTRING (-72.85515 -4.114197, -72.922717 -4.070695)
LINESTRING (-72.922717 -4.070695, -72.966031 -4.070793)
LINESTRING (-72.966031 -4.070793, -72.992815 -4.046322)
LINESTRING (-72.992815 -4.046322, -72.992783 -3.943771)
LINESTRING (-72.992783 -3.943771, -73.057201 -3.896914)
LINESTRING (-73.057201 -3.896914, -73.085262 -3.812602)
LINESTRING (-73.085262 -3.812602, -73.055524 -3.710698)
LINESTRING (-73.055524 -3.710698, -73.055961 -3.668883)
LINESTRING (-73.055961 -3.668883, -73.11983 -3.62633)
LINESTRING (-73.11983 -3.62633, -73.140113 -3.599445)
LINESTRING (-73.140113 -3.599445, -73.160588 -3.569352)
LINESTRING (-73.160588 -3.569352, -73.146793 -3.535019)
LINESTRING (-73.146793 -3.535019, -73.081043 -3.513107)
LINESTRING (-73.081043 -3.513107, -72.998198 -3.446072)
LINESTRING (-72.998198 -3.446072, -72.910133 -3.437203)
LINESTRING (-72.910133 -3.437203, -72.893292 -3.398666)
LINESTRING (-72.893292 -3.398666, -72.829922 -3.399383)
LINESTRING (-80.225463 -3.432938, -80.282443 -3.465937)
LINESTRING (-80.282443 -3.465937, -80.249025 -3.529609)
LINESTRING (-80.249025 -3.529609, -80.37883 -3.494611)
LINESTRING (-80.37883 -3.494611, -80.327287 -3.436832)
LINESTRING (-80.327287 -3.436832, -80.307961 -3.392945)
LINESTRING (-80.307961 -3.392945, -80.225463 -3.432938)
LINESTRING (-78.217292 -3.508857, -78.235923 -3.529419)
LINESTRING (-78.235923 -3.529419, -78.218496 -3.628393)
LINESTRING (-78.218496 -3.628393, -78.193759 -3.649472)
LINESTRING (-78.193759 -3.649472, -78.183709 -3.701185)
LINESTRING (-78.183709 -3.701185, -78.19932 -3.768478)
LINESTRING (-78.19932 -3.768478, -78.144461 -3.83249)
LINESTRING (-78.144461 -3.83249, -78.171516 -3.877939)
LINESTRING (-78.171516 -3.877939, -78.149521 -3.959799)
LINESTRING (-78.149521 -3.959799, -78.152511 -4.000112)
LINESTRING (-78.152511 -4.000112, -78.130255 -4.113185)
LINESTRING (-78.130255 -4.113185, -78.137525 -4.165572)
LINESTRING (-78.137525 -4.165572, -78.120469 -4.277381)
LINESTRING (-78.120469 -4.277381, -78.031045 -4.2905)
LINESTRING (-78.031045 -4.2905, -78.052994 -4.457151)
LINESTRING (-78.052994 -4.457151, -78.092713 -4.503213)
LINESTRING (-78.092713 -4.503213, -78.119226 -4.526725)
LINESTRING (-78.119226 -4.526725, -78.101879 -4.568669)
LINESTRING (-78.101879 -4.568669, -78.105805 -4.624406)
LINESTRING (-78.105805 -4.624406, -78.133158 -4.664879)
LINESTRING (-78.133158 -4.664879, -78.163562 -4.634181)
LINESTRING (-78.163562 -4.634181, -78.218899 -4.658538)
LINESTRING (-78.218899 -4.658538, -78.253348 -4.70521)
LINESTRING (-78.253348 -4.70521, -78.277207 -4.662752)
LINESTRING (-78.277207 -4.662752, -78.32948 -4.679537)
LINESTRING (-78.32948 -4.679537, -78.361261 -4.647704)
LINESTRING (-78.361261 -4.647704, -78.416926 -4.659531)
LINESTRING (-78.416926 -4.659531, -78.46583 -4.648492)
LINESTRING (-78.46583 -4.648492, -78.52243 -4.585746)
LINESTRING (-78.52243 -4.585746, -78.588715 -4.561966)
LINESTRING (-78.588715 -4.561966, -78.598918 -4.509091)
LINESTRING (-78.598918 -4.509091, -78.63575 -4.500882)
LINESTRING (-78.63575 -4.500882, -78.634078 -4.413238)
LINESTRING (-78.634078 -4.413238, -78.652273 -4.332513)
LINESTRING (-78.652273 -4.332513, -78.618244 -4.294222)
LINESTRING (-78.618244 -4.294222, -78.598336 -4.207907)
LINESTRING (-78.598336 -4.207907, -78.578708 -4.19777)
LINESTRING (-78.578708 -4.19777, -78.581322 -4.135498)
LINESTRING (-78.581322 -4.135498, -78.540792 -4.073877)
LINESTRING (-78.540792 -4.073877, -78.562635 -4.049815)
LINESTRING (-78.562635 -4.049815, -78.56611 -3.993301)
LINESTRING (-78.56611 -3.993301, -78.524505 -3.937264)
LINESTRING (-78.524505 -3.937264, -78.488669 -3.933608)
LINESTRING (-78.488669 -3.933608, -78.476531 -3.858693)
LINESTRING (-78.476531 -3.858693, -78.413907 -3.79261)
LINESTRING (-78.413907 -3.79261, -78.402476 -3.735388)
LINESTRING (-78.402476 -3.735388, -78.422738 -3.69089)
LINESTRING (-78.422738 -3.69089, -78.400818 -3.651339)
LINESTRING (-78.400818 -3.651339, -78.387693 -3.554971)
LINESTRING (-78.387693 -3.554971, -78.36493 -3.529699)
LINESTRING (-78.36493 -3.529699, -78.359183 -3.469522)
LINESTRING (-78.359183 -3.469522, -78.31874 -3.395069)
LINESTRING (-78.31874 -3.395069, -78.246211 -3.402326)
LINESTRING (-78.246211 -3.402326, -78.217292 -3.508857)
LINESTRING (-73.160588 -3.569352, -73.140113 -3.599445)
LINESTRING (-73.140113 -3.599445, -73.204294 -3.643806)
LINESTRING (-73.204294 -3.643806, -73.236428 -3.73224)
LINESTRING (-73.236428 -3.73224, -73.319703 -3.686252)
LINESTRING (-73.319703 -3.686252, -73.353711 -3.712156)
LINESTRING (-73.353711 -3.712156, -73.428527 -3.737256)
LINESTRING (-73.428527 -3.737256, -73.497338 -3.741658)
LINESTRING (-73.497338 -3.741658, -73.515143 -3.719494)
LINESTRING (-73.515143 -3.719494, -73.547385 -3.699137)
LINESTRING (-73.547385 -3.699137, -73.587836 -3.641342)
LINESTRING (-73.587836 -3.641342, -73.625205 -3.620453)
LINESTRING (-73.625205 -3.620453, -73.661164 -3.493936)
LINESTRING (-73.661164 -3.493936, -73.627057 -3.412736)
LINESTRING (-73.627057 -3.412736, -73.65333 -3.354352)
LINESTRING (-73.65333 -3.354352, -73.648727 -3.322812)
LINESTRING (-73.648727 -3.322812, -73.499312 -3.283977)
LINESTRING (-73.499312 -3.283977, -73.43467 -3.39849)
LINESTRING (-73.43467 -3.39849, -73.322117 -3.46876)
LINESTRING (-73.322117 -3.46876, -73.319736 -3.526432)
LINESTRING (-73.319736 -3.526432, -73.290348 -3.554607)
LINESTRING (-73.290348 -3.554607, -73.195361 -3.573876)
LINESTRING (-73.195361 -3.573876, -73.160588 -3.569352)
LINESTRING (-70.950777 -4.155207, -70.986129 -4.171482)
LINESTRING (-70.986129 -4.171482, -71.072061 -4.177399)
LINESTRING (-71.072061 -4.177399, -71.125452 -4.200531)
LINESTRING (-71.125452 -4.200531, -71.183565 -4.204187)
LINESTRING (-71.183565 -4.204187, -71.270269 -4.24775)
LINESTRING (-71.270269 -4.24775, -71.373184 -4.244172)
LINESTRING (-71.373184 -4.244172, -71.460937 -4.206742)
LINESTRING (-71.460937 -4.206742, -71.515058 -4.196433)
LINESTRING (-71.515058 -4.196433, -71.591072 -4.153512)
LINESTRING (-71.591072 -4.153512, -71.629554 -4.157605)
LINESTRING (-71.629554 -4.157605, -71.723459 -4.131234)
LINESTRING (-71.723459 -4.131234, -71.671849 -4.10074)
LINESTRING (-71.671849 -4.10074, -71.629998 -4.000391)
LINESTRING (-71.629998 -4.000391, -71.617988 -3.875178)
LINESTRING (-71.617988 -3.875178, -71.57867 -3.80023)
LINESTRING (-71.57867 -3.80023, -71.590287 -3.695678)
LINESTRING (-71.590287 -3.695678, -71.608574 -3.658663)
LINESTRING (-71.608574 -3.658663, -71.671196 -3.633991)
LINESTRING (-71.671196 -3.633991, -71.667365 -3.590066)
LINESTRING (-71.667365 -3.590066, -71.603248 -3.553644)
LINESTRING (-71.603248 -3.553644, -71.555542 -3.499414)
LINESTRING (-71.555542 -3.499414, -71.434856 -3.266184)
LINESTRING (-71.434856 -3.266184, -71.338288 -3.207306)
LINESTRING (-71.338288 -3.207306, -71.310742 -3.181568)
LINESTRING (-71.310742 -3.181568, -71.352734 -3.264111)
LINESTRING (-71.352734 -3.264111, -71.380105 -3.338209)
LINESTRING (-71.380105 -3.338209, -71.419617 -3.401496)
LINESTRING (-71.419617 -3.401496, -71.381422 -3.476539)
LINESTRING (-71.381422 -3.476539, -71.291031 -3.518111)
LINESTRING (-71.291031 -3.518111, -71.22474 -3.520784)
LINESTRING (-71.22474 -3.520784, -71.17806 -3.537226)
LINESTRING (-71.17806 -3.537226, -71.156948 -3.590629)
LINESTRING (-71.156948 -3.590629, -71.188607 -3.633325)
LINESTRING (-71.188607 -3.633325, -71.17762 -3.665699)
LINESTRING (-71.17762 -3.665699, -71.221523 -3.741853)
LINESTRING (-71.221523 -3.741853, -71.232416 -3.788054)
LINESTRING (-71.232416 -3.788054, -71.178644 -3.889547)
LINESTRING (-71.178644 -3.889547, -71.079477 -3.958727)
LINESTRING (-71.079477 -3.958727, -70.988447 -3.929523)
LINESTRING (-70.988447 -3.929523, -70.961629 -3.890607)
LINESTRING (-70.961629 -3.890607, -70.888195 -3.90208)
LINESTRING (-70.888195 -3.90208, -70.86711 -3.935828)
LINESTRING (-70.86711 -3.935828, -70.83045 -3.943768)
LINESTRING (-70.83045 -3.943768, -70.863355 -3.994269)
LINESTRING (-70.863355 -3.994269, -70.862467 -4.02955)
LINESTRING (-70.862467 -4.02955, -70.950777 -4.155207)
LINESTRING (-70.502637 -3.463229, -70.711147 -3.790296)
LINESTRING (-70.711147 -3.790296, -70.61902 -3.84006)
LINESTRING (-70.61902 -3.84006, -70.573677 -3.830295)
LINESTRING (-70.573677 -3.830295, -70.540916 -3.863037)
LINESTRING (-70.540916 -3.863037, -70.496411 -3.875809)
LINESTRING (-70.496411 -3.875809, -70.394227 -3.829986)
LINESTRING (-70.394227 -3.829986, -70.346299 -3.79976)
LINESTRING (-70.346299 -3.79976, -70.276307 -3.837631)
LINESTRING (-70.276307 -3.837631, -70.246094 -3.890367)
LINESTRING (-70.246094 -3.890367, -70.198004 -3.909605)
LINESTRING (-70.198004 -3.909605, -70.174545 -3.969562)
LINESTRING (-70.174545 -3.969562, -70.105035 -4.057467)
LINESTRING (-70.105035 -4.057467, -70.056655 -4.095079)
LINESTRING (-70.056655 -4.095079, -70.09184 -4.10934)
LINESTRING (-70.09184 -4.10934, -70.146455 -4.092754)
LINESTRING (-70.146455 -4.092754, -70.169916 -4.127236)
LINESTRING (-70.169916 -4.127236, -70.21027 -4.1037)
LINESTRING (-70.21027 -4.1037, -70.247096 -4.12733)
LINESTRING (-70.247096 -4.12733, -70.348626 -4.10802)
LINESTRING (-70.348626 -4.10802, -70.404102 -4.056736)
LINESTRING (-70.404102 -4.056736, -70.435627 -4.044836)
LINESTRING (-70.435627 -4.044836, -70.505543 -4.054148)
LINESTRING (-70.505543 -4.054148, -70.556881 -4.036946)
LINESTRING (-70.556881 -4.036946, -70.588801 -4.045332)
LINESTRING (-70.588801 -4.045332, -70.670543 -4.019874)
LINESTRING (-70.670543 -4.019874, -70.737182 -4.027455)
LINESTRING (-70.737182 -4.027455, -70.794043 -4.074295)
LINESTRING (-70.794043 -4.074295, -70.830129 -4.083139)
LINESTRING (-70.830129 -4.083139, -70.906942 -4.139628)
LINESTRING (-70.906942 -4.139628, -70.950777 -4.155207)
LINESTRING (-70.950777 -4.155207, -70.862467 -4.02955)
LINESTRING (-70.862467 -4.02955, -70.863355 -3.994269)
LINESTRING (-70.863355 -3.994269, -70.83045 -3.943768)
LINESTRING (-70.83045 -3.943768, -70.86711 -3.935828)
LINESTRING (-70.86711 -3.935828, -70.888195 -3.90208)
LINESTRING (-70.888195 -3.90208, -70.961629 -3.890607)
LINESTRING (-70.961629 -3.890607, -70.988447 -3.929523)
LINESTRING (-70.988447 -3.929523, -71.079477 -3.958727)
LINESTRING (-71.079477 -3.958727, -71.178644 -3.889547)
LINESTRING (-71.178644 -3.889547, -71.232416 -3.788054)
LINESTRING (-71.232416 -3.788054, -71.221523 -3.741853)
LINESTRING (-71.221523 -3.741853, -71.17762 -3.665699)
LINESTRING (-71.17762 -3.665699, -71.188607 -3.633325)
LINESTRING (-71.188607 -3.633325, -71.156948 -3.590629)
LINESTRING (-71.156948 -3.590629, -71.17806 -3.537226)
LINESTRING (-71.17806 -3.537226, -71.22474 -3.520784)
LINESTRING (-71.22474 -3.520784, -71.291031 -3.518111)
LINESTRING (-71.291031 -3.518111, -71.381422 -3.476539)
LINESTRING (-71.381422 -3.476539, -71.419617 -3.401496)
LINESTRING (-71.419617 -3.401496, -71.380105 -3.338209)
LINESTRING (-71.380105 -3.338209, -71.352734 -3.264111)
LINESTRING (-71.352734 -3.264111, -71.310742 -3.181568)
LINESTRING (-71.310742 -3.181568, -71.207023 -3.218945)
LINESTRING (-71.207023 -3.218945, -71.147123 -3.210674)
LINESTRING (-71.147123 -3.210674, -71.064402 -3.215019)
